,s_property_type,s_places,d_currency,c_price_aprox_local_currency,c_surface_total_in_m2,c_surface_covered_in_m2,c_price_per_m2,c_latitud,c_longitud
8632,apartment,Cuajimalpa,0,13876642.15,285.0,285.0,49122.80702,19.3631419,-99.2880597
8633,apartment,Tlahuac,0,666911.79,50.0,50.0,13460.0,19.302588,-99.048903
8634,apartment,Azcapotzalco,0,505961.06,54.0,54.0,9455.185185,19.509401,-99.203751
8635,apartment,Cuajimalpa,0,10110124.91,221.0,221.0,46153.84615,19.392937,-99.263313
8636,apartment,AlvaroObregon,0,614391.12,60.0,60.0,10333.33333,19.395629,-99.192146
8637,apartment,AlvaroObregon,0,3963814.82,162.0,162.0,24691.35802,19.362824,-99.266178
8638,apartment,BenitoJuarez,0,1160101.5,80.0,80.0,14633.65,19.39942,-99.141673
8639,apartment,GustavoAMadero,0,754779.65,70.0,70.0,10881.0,19.482945,-99.113471
8640,house,BenitoJuarez,0,6541746.39,220.0,220.0,29999.54545,19.386815,-99.189637
8641,house,Iztapalapa,0,2442964.4,160.0,160.0,15407.9125,19.357967,-99.066093
8642,house,GustavoAMadero,0,2967906.25,100.0,100.0,29950.0,19.453265,-99.055316
8643,apartment,VenustianoCarranza,0,457361.21,65.0,65.0,7098.876923,19.439648,-99.08268
8644,apartment,Cuauhtemoc,0,743215.24,52.0,52.0,14423.07692,19.442254,-99.149556
8645,apartment,Cuauhtemoc,0,1189144.46,90.0,90.0,13333.33333,19.4418,-99.156425
8647,house,Coyoacan,0,2328741.13,140.0,140.0,16785.71429,19.328833,-99.133163
8648,house,Iztacalco,0,2170188.49,176.0,176.0,12443.18182,19.39665,-99.096159
8649,house,Azcapotzalco,0,4360196.25,250.0,250.0,17600.0,19.473907,-99.177444
8650,apartment,AlvaroObregon,0,9911887.27,189.0,189.0,52910.05291,19.3557382377,-99.2755362747
8651,apartment,BenitoJuarez,0,2180615.17,82.0,82.0,26829.26829,19.382013,-99.188522
8652,apartment,AlvaroObregon,0,1298149.31,100.0,100.0,13100.0,19.386852,-99.194748
8653,apartment,Coyoacan,0,591269.27,60.0,60.0,9944.45,19.354509,-99.149765
8654,house,MagdalenaContreras,0,2031455.11,250.0,250.0,8200.0,19.307617,-99.239838
8655,apartment,Azcapotzalco,0,1050410.9,65.0,65.0,16307.69231,19.465454,-99.162665
8656,apartment,Cuajimalpa,0,5450245.5,158.0,158.0,34810.12658,19.350505,-99.299062
8657,apartment,Cuauhtemoc,0,594713.1,60.0,60.0,10000.0,19.4186657,-99.1450748
8658,house,BenitoJuarez,0,2126099.67,66.0,62.0,34596.77419,19.371992,-99.157853
8661,apartment,BenitoJuarez,0,1744078.53,100.0,100.0,17600.0,19.400876,-99.161186
8663,apartment,MiguelHidalgo,0,4112457.83,98.0,98.0,42346.93878,19.432657,-99.177444
8664,house,Tlalpan,0,4360394.49,200.0,200.0,22001.0,19.284672,-99.220367
8665,apartment,Cuauhtemoc,0,535570.72,75.0,75.0,7206.133333,19.44365,-99.141269
8668,apartment,Coyoacan,0,3816076.5,100.0,100.0,38500.0,19.302678,-99.170213
8669,apartment,AlvaroObregon,0,883148.97,70.0,70.0,12728.57143,19.359901,-99.189606
8670,apartment,Cuauhtemoc,0,1486430.48,70.0,70.0,21428.57143,19.430525,-99.172792
8671,apartment,GustavoAMadero,0,677812.25,15.0,15.0,45187.48333333333,19.5045817172,-99.1529577971
8672,house,Iztapalapa,0,1981907.31,268.0,268.0,7462.686567,19.346335,-99.081526
8673,apartment,Tlahuac,0,163507.18,50.0,50.0,3300.0,19.3016532399,-99.040979594
8674,apartment,BenitoJuarez,0,4072819.67,99.0,99.0,41515.15152,19.367424,-99.185753
8675,apartment,BenitoJuarez,0,1555153.17,90.0,90.0,17437.22222,19.371132,-99.173156
8676,house,GustavoAMadero,0,2992680.24,300.0,300.0,10066.66667,19.472291,-99.129577
8677,apartment,Tlahuac,0,763034.32,63.0,63.0,12222.22222,19.270566,-99.004846
8679,apartment,BenitoJuarez,0,4459291.65,120.0,120.0,37500.0,19.376589,-99.153107
8680,apartment,BenitoJuarez,0,1073127.24,120.0,120.0,9022.225,19.377169,-99.187643
8682,apartment,GustavoAMadero,0,2081496.25,70.0,70.0,30000.0,19.473623,-99.124863
8684,house,Coyoacan,0,3578191.29,259.0,259.0,13938.22394,19.353021,-99.131576
8685,apartment,Coyoacan,0,2675574.95,82.0,82.0,32926.82927,19.329553,-99.139745
8686,apartment,VenustianoCarranza,0,601508.8,54.0,54.0,11139.051851851851,19.4261250552,-99.0608882904
8687,apartment,Iztacalco,0,865307.42,55.0,55.0,15452.72727,19.4105829791,-99.066362679
8688,apartment,Azcapotzalco,0,830229.94,75.0,75.0,11170.78667,19.470991,-99.168165
8689,house,Iztacalco,0,1189144.46,60.0,60.0,20000.0,19.395901,-99.097612
8690,apartment,Xochimilco,0,594572.23,86.0,86.0,6976.744186,19.2609627863,-99.1195575893
8692,apartment,BenitoJuarez,0,2182615.26,64.0,64.0,34406.53125,19.3733676,-99.1337252
8694,apartment,BenitoJuarez,0,1401974.49,80.0,80.0,17684.6625,19.367307,-99.141429
8695,apartment,Iztapalapa,0,743215.24,57.0,57.0,13157.89474,19.346281,-99.079687
8698,apartment,AlvaroObregon,0,5848440.44,165.0,165.0,35445.09357575758,19.3580326,-99.1895044
8699,apartment,Iztacalco,0,551388.29,60.0,60.0,9273.7,19.401209,-99.115341
8700,apartment,Cuauhtemoc,0,877217.9,60.0,60.0,14753.76667,19.449634,-99.133323
8703,apartment,Cuauhtemoc,0,990197.36,48.0,48.0,20812.5,19.451682,-99.126111
8704,apartment,Cuauhtemoc,0,4002073.0,78.0,78.0,51308.6282051282,19.4323327,-99.1695707
8706,apartment,Cuauhtemoc,0,11099211.83,282.0,282.0,39718.20922,19.420103,-99.171297
8707,apartment,VenustianoCarranza,0,842510.39,57.0,57.0,14912.2807,19.419261,-99.113701
8708,house,AlvaroObregon,0,713486.52,140.0,140.0,5142.857143,19.342316,-99.226668
8709,house,GustavoAMadero,0,2725122.75,220.0,220.0,12500.0,19.452676,-99.054423
8710,house,Cuajimalpa,0,10903075.85,430.0,430.0,25581.39535,19.35735,-99.299792
8712,apartment,Iztacalco,0,1134641.94,80.0,80.0,14312.5,19.383251,-99.105499
8714,apartment,MiguelHidalgo,0,17841397.02,360.0,360.0,50000.0,19.407269,-99.190754
8718,house,GustavoAMadero,0,3270147.18,180.0,180.0,18333.33333,19.501613,-99.11115
8719,apartment,Cuajimalpa,0,8076272.84,190.0,190.0,42506.699157894735,19.3619852,-99.2663861
8720,apartment,BenitoJuarez,0,1124732.31,90.0,90.0,12611.11111,19.385867,-99.148503
8721,apartment,Iztapalapa,0,446034.92,43.0,43.0,10465.11628,19.359004,-99.092622
8722,house,Coyoacan,0,8153324.5,350.0,350.0,23507.87143,19.348694,-99.16291
8724,apartment,Azcapotzalco,0,1417694.07,80.0,80.0,17882.95,19.465454,-99.162665
8725,apartment,MiguelHidalgo,0,1853083.38,80.0,80.0,23375.0,19.443357,-99.207884
8726,house,Iztacalco,0,4905220.87,250.0,250.0,19620.88348,19.3808423,-99.1060308
8727,apartment,AlvaroObregon,0,2526931.94,54.0,54.0,47222.22222,19.33225,-99.244048
8728,store,GustavoAMadero,0,1403190.46,250.0,250.0,5664.0,19.516777,-99.160149
8729,apartment,Azcapotzalco,0,753124.69,75.0,75.0,10133.33333,19.474655,-99.189277
8730,house,Xochimilco,0,3468337.99,160.0,160.0,21875.0,19.263462,-99.104913
8731,house,AlvaroObregon,0,5451537.83,205.0,125.0,44000.0,19.3418937,-99.2245237
8732,apartment,BenitoJuarez,0,1907047.04,64.0,64.0,30062.5,19.3706856,-99.1409936
8733,apartment,Cuajimalpa,0,7973558.12,365.0,365.0,22039.56164,19.383823,-99.254311
8734,apartment,MiguelHidalgo,0,11398670.23,278.0,278.0,41366.90647,19.407269,-99.190754
8735,apartment,Cuauhtemoc,0,619346.03,43.0,43.0,14534.88372,19.438054,-99.126348
8736,house,Coyoacan,0,13377875.33,340.0,340.0,39705.88235,19.338132,-99.161876
8737,house,BenitoJuarez,0,1793626.14,110.0,110.0,16454.54545,19.371992,-99.157853
8738,house,Tlalpan,0,6143912.94,347.0,347.0,17867.43516,19.280588,-99.155304
8739,house,Coyoacan,0,3823099.4,232.0,232.0,16629.31034,19.343424,-99.135933
8740,house,Tlalpan,0,2774670.35,198.0,198.0,14141.41414,19.214554,-99.20929
8741,apartment,BenitoJuarez,0,1289260.41,120.0,120.0,10841.91667,19.383446,-99.137643
8742,house,GustavoAMadero,0,2329293.35,139.0,139.0,16906.47482,19.473415,-99.143539
8743,apartment,BenitoJuarez,0,2057410.27,64.0,64.0,32432.8125,19.394073,-99.153915
8744,apartment,BenitoJuarez,0,2483329.89,80.0,80.0,31325.0,19.380465,-99.154459
8748,apartment,Coyoacan,0,748070.84,70.0,70.0,10784.28571,19.321156,-99.133879
8749,house,BenitoJuarez,0,4870537.43,180.0,180.0,27305.55556,19.391216,-99.16882
8750,house,Iztacalco,0,971134.57,115.0,115.0,8521.73913,19.395901,-99.097612
8751,apartment,Xochimilco,0,1020924.25,85.0,85.0,12117.64706,19.281423,-99.141801
8752,apartment,VenustianoCarranza,0,509353.17,60.0,60.0,8566.716667,19.452689,-99.117987
8753,apartment,Cuauhtemoc,0,4551538.5,64.0,64.0,71750.0,19.409369,-99.171906
8754,apartment,BenitoJuarez,0,3844900.34,80.0,80.0,48500.0,19.376222,-99.159994
8755,apartment,Iztacalco,0,1035876.63,70.0,70.0,14933.32857,19.399671,-99.09683
8756,apartment,BenitoJuarez,0,2279193.52,68.0,68.0,33823.52941,19.382013,-99.188522
8757,house,GustavoAMadero,0,2277751.66,143.0,143.0,16069.93007,19.52589,-99.151703
8758,house,Cuauhtemoc,0,2962951.53,200.0,200.0,14950.0,19.410826,-99.143757
8759,apartment,Tlahuac,0,1476917.71,61.0,61.0,24427.0,19.2990233,-99.0436467
8760,house,Xochimilco,0,2684162.53,80.0,80.0,33858.325,19.271181,-99.137314
8762,house,MiguelHidalgo,0,4954768.48,266.0,190.0,26315.78947,19.4570650173,-99.1744969413
8763,apartment,MiguelHidalgo,0,18485669.77,251.0,207.0,90096.61836,19.407269,-99.190754
8764,house,Coyoacan,0,2784579.8,170.0,170.0,16529.41176,19.316215,-99.131567
8765,apartment,Cuauhtemoc,0,1050410.9,70.0,70.0,15142.85714,19.436561,-99.15195
8766,apartment,MiguelHidalgo,0,716445.67,80.0,80.0,9037.325,19.445744,-99.174986
8767,house,Tlahuac,0,1238985.86,191.0,140.0,8928.571429,19.3192658,-99.0722666
8768,apartment,GustavoAMadero,0,792762.85,67.0,67.0,11940.29851,19.473632,-99.122532
8770,apartment,Cuauhtemoc,0,547006.28,69.0,69.0,8000.0,19.455641,-99.137279
8771,apartment,MiguelHidalgo,0,601508.8,90.0,90.0,6744.444444,19.407269,-99.190754
8775,apartment,BenitoJuarez,0,4055478.04,104.0,104.0,38994.98115384615,19.3919636,-99.1485267
8776,house,Tlalpan,0,6938320.98,410.0,410.0,17073.17073,19.2778888,-99.1435327
8777,apartment,BenitoJuarez,0,753303.37,45.0,45.0,16888.88889,19.368441,-99.153442
8778,apartment,MiguelHidalgo,0,667242.82,70.0,70.0,9619.057143,19.455894,-99.18355
8780,apartment,Cuauhtemoc,0,5406389.34,112.0,112.0,48700.44643,19.4061391,-99.1743656
8782,house,BenitoJuarez,0,7432152.81,252.0,252.0,29761.90476,19.385225,-99.168683
8783,apartment,BenitoJuarez,0,3468337.99,86.0,86.0,40697.67442,19.394073,-99.153915
8784,store,VenustianoCarranza,0,4875492.34,197.0,197.0,24748.692081218276,19.4180961799,-99.0923412144
8785,apartment,Azcapotzalco,0,1136084.55,46.0,46.0,24917.04348,19.484102,-99.18436
8786,house,Azcapotzalco,0,1704440.37,150.0,150.0,11466.66667,19.47449,-99.177268
8788,house,Cuauhtemoc,0,2005005.47,175.0,175.0,11561.76571,19.404172,-99.131948
8789,apartment,MiguelHidalgo,0,17837166.99,310.0,310.0,58064.51613,19.4362023256,-99.2043113708
8790,apartment,Iztapalapa,0,644119.84,47.0,47.0,13829.78723,19.372936,-99.051808
8791,apartment,BenitoJuarez,0,4248631.37,91.0,91.0,47103.2967,19.3924296,-99.1584618
8792,house,Tlalpan,0,3676438.24,354.0,354.0,10480.22599,19.275795,-99.207846
8794,house,Cuajimalpa,0,4053000.59,338.0,338.0,11991.12600591716,19.3629761333,-99.2975234985
8795,apartment,Cuauhtemoc,0,847057.16,65.0,65.0,13150.61538,19.440749,-99.141649
8796,apartment,BenitoJuarez,0,4282901.96,115.0,115.0,37582.6087,19.374036,-99.153362
8797,house,GustavoAMadero,0,4756577.86,300.0,300.0,16000.0,19.471883,-99.094515
8798,apartment,Tlahuac,0,649074.56,50.0,50.0,13100.0,19.291594,-99.052963
8800,apartment,Iztapalapa,0,504395.44,42.0,42.0,12119.04762,19.371211,-99.025197
8801,apartment,BenitoJuarez,0,3137359.36,100.0,100.0,31660.0,19.361036,-99.142745
8802,house,Iztapalapa,0,2675574.95,225.0,225.0,12000.0,19.318989,-99.094437
8803,house,Cuajimalpa,0,1189144.46,128.0,128.0,9375.0,19.364245,-99.302638
8805,apartment,AlvaroObregon,0,11495063.23,355.0,355.0,32676.05634,19.356903,-99.188043
8807,store,BenitoJuarez,0,7731271.91,200.0,200.0,39000.0,19.394358,-99.177444
8808,apartment,BenitoJuarez,0,4393224.72,110.0,110.0,39938.40654545454,19.3626004,-99.1577978
8809,apartment,Cuauhtemoc,0,1430937.13,90.0,90.0,16044.44444,19.404442,-99.162688
8812,apartment,Iztapalapa,0,1585525.89,75.0,75.0,21333.33333,19.3731619,-99.1303962
8813,apartment,MiguelHidalgo,0,1476521.04,75.0,75.0,19866.66667,19.401819,-99.184615
8814,apartment,VenustianoCarranza,0,802672.48,61.0,61.0,13278.68852,19.416834,-99.101603
8815,apartment,BenitoJuarez,0,3894448.13,80.0,80.0,49125.0,19.375972,-99.159974
8816,apartment,GustavoAMadero,0,1932359.71,50.0,50.0,39000.0,19.471399,-99.135734
8818,apartment,Iztapalapa,0,650065.58,65.0,65.0,10092.30769,19.317534,-99.058491
8819,house,Cuajimalpa,0,4459291.65,204.0,204.0,22058.82353,19.35735,-99.299792
8820,house,Iztapalapa,0,1189144.46,126.0,98.0,12244.89796,19.359004,-99.092622
8821,apartment,GustavoAMadero,0,977403.26,54.0,54.0,18100.06037037037,19.4879642,-99.1093534
8822,apartment,GustavoAMadero,0,247738.41,44.0,44.0,5681.818182,19.516454,-99.127267
8823,apartment,Cuauhtemoc,0,5253300.19,113.0,113.0,46902.65487,19.4195256,-99.162549
8824,apartment,BenitoJuarez,0,2774670.35,60.0,60.0,46666.66667,19.394638,-99.186447
8825,apartment,Cuauhtemoc,0,548127.27,85.0,85.0,6505.882353,19.451919,-99.131919
8826,apartment,Iztapalapa,0,1300626.58,56.0,56.0,23437.5,19.376478,-99.127012
8828,house,Tlalpan,0,931496.41,100.0,100.0,9400.0,19.281892,-99.228522
8829,apartment,BenitoJuarez,0,2438324.15,65.0,65.0,37846.15385,19.392172,-99.154625
8831,apartment,Cuauhtemoc,0,4385713.36,98.0,98.0,45160.71429,19.407187,-99.172405
8832,apartment,BenitoJuarez,0,697036.8,57.0,57.0,12340.35088,19.379571,-99.146668
8834,house,AlvaroObregon,0,4954768.48,350.0,350.0,14285.71429,19.341809,-99.243121
8835,apartment,BenitoJuarez,0,5451537.83,141.0,141.0,39007.0922,19.3910737,-99.1657372
8836,apartment,Cuauhtemoc,0,2020884.54,120.0,120.0,16994.44167,19.408904,-99.174556
8837,apartment,MiguelHidalgo,0,2378852.81,74.0,74.0,32432.43243,19.444584,-99.174675
8838,apartment,Coyoacan,0,1021421.54,110.0,110.0,9370.418182,19.33247,-99.144753
8839,apartment,Coyoacan,0,1369815.15,80.0,80.0,17279.0,19.339013,-99.182597
8840,house,AlvaroObregon,0,2134822.11,202.0,202.0,10662.37624,19.340909,-99.22511
8841,apartment,Tlalpan,0,1020394.03,70.0,70.0,14706.64286,19.281423,-99.141801
8843,house,MiguelHidalgo,0,1411452.66,143.0,143.0,9958.041958,19.478311,-99.210655
8844,apartment,Coyoacan,0,2854623.41,85.0,85.0,33882.35294,19.350054,-99.123847
8845,apartment,Tlalpan,0,1858038.11,75.0,75.0,25000.0,19.293424,-99.221828
8846,house,Tlalpan,0,4906384.18,261.0,237.0,20886.07595,19.288275,-99.167125
8848,apartment,MiguelHidalgo,0,1037443.38,80.0,80.0,13083.325,19.454332,-99.200287
8850,house,Azcapotzalco,0,2707945.51,155.0,155.0,17630.10323,19.484102,-99.18436
8851,apartment,BenitoJuarez,0,3028775.26,64.0,64.0,47745.3125,19.380747,-99.155304
8852,apartment,Tlahuac,0,638174.09,45.0,45.0,14311.11111,19.301945,-99.049533
8853,house,Azcapotzalco,0,1712367.97,320.0,320.0,5400.0,19.473907,-99.177444
8854,apartment,Cuauhtemoc,0,5763762.31,95.0,95.0,61210.52632,19.4157753,-99.165401
8855,apartment,BenitoJuarez,0,2749517.93,80.0,80.0,34682.725,19.383943,-99.173906
8856,house,Cuauhtemoc,0,10605719.3,280.0,280.0,38214.28571,19.441646,-99.151884
8857,apartment,Cuauhtemoc,0,4558387.05,89.0,89.0,51685.39326,19.429263,-99.173446
8859,apartment,BenitoJuarez,0,2447178.07,60.0,60.0,41158.63333,19.391834,-99.188695
8860,apartment,MiguelHidalgo,0,998232.92,84.0,84.0,11989.36905,19.442152,-99.18603
8861,house,Coyoacan,0,2675574.95,164.0,140.0,19285.71429,19.3032758887,-99.1425132751
8863,apartment,AlvaroObregon,0,3321280.35,82.0,82.0,40873.17073,19.3427189674,-99.2225289345
8864,apartment,BenitoJuarez,0,1709065.01,60.0,60.0,28744.45,19.373493,-99.189857
8865,apartment,Azcapotzalco,0,1397244.71,80.0,80.0,17625.0,19.485524,-99.210631
8866,apartment,MiguelHidalgo,0,971134.57,50.0,50.0,19600.0,19.392025,-99.135302
8867,apartment,Cuauhtemoc,0,1214249.11,70.0,70.0,17504.77143,19.416195,-99.157971
8870,apartment,BenitoJuarez,0,1248897.75,90.0,90.0,14000.0,19.36269,-99.150565
8871,apartment,Cuauhtemoc,0,706745.18,80.0,80.0,8914.9625,19.452015,-99.146021
8872,apartment,Cuauhtemoc,0,167471.07,47.0,47.0,3595.744681,19.445945116,-99.1287535429
8874,house,Tlalpan,0,3995525.39,150.0,150.0,26880.0,19.272814,-99.16774
8875,house,Iztapalapa,0,747178.94,100.0,100.0,7540.0,19.387844,-99.081648
8876,apartment,MiguelHidalgo,0,1079404.39,66.0,66.0,16500.0,19.44821,-99.173939
8877,apartment,MiguelHidalgo,0,5649775.66,130.0,130.0,43846.15385,19.437021,-99.2094141
8878,apartment,VenustianoCarranza,0,825837.97,75.0,75.0,11111.69333,19.426948,-99.106956
8879,house,AlvaroObregon,0,5539431.27,297.0,297.0,18821.54882,19.33923,-99.218987
8880,apartment,Tlalpan,0,812774.71,63.0,63.0,13015.87302,19.298168,-99.113106
8882,apartment,Coyoacan,0,2019051.28,85.0,85.0,23964.70588,19.309208,-99.171906
8883,house,Xochimilco,0,2643368.97,160.0,160.0,16671.875,19.267543,-99.136589
8884,apartment,MiguelHidalgo,0,990953.65,70.0,70.0,14285.71429,19.453691,-99.180039
8886,apartment,AlvaroObregon,0,5824621.35,105.0,105.0,55965.71429,19.355921,-99.180214
8887,apartment,GustavoAMadero,0,1000109.26,41.0,41.0,24609.7561,19.482945,-99.113471
8889,apartment,Cuajimalpa,0,1189426.4,90.0,90.0,13333.33333,19.364245,-99.302638
8890,apartment,Tlalpan,0,1877857.19,104.0,104.0,18221.15385,19.277282,-99.167204
8892,apartment,BenitoJuarez,0,4518748.89,115.0,115.0,39652.17391,19.400504,-99.156488
8893,apartment,Cuauhtemoc,0,1831777.87,76.0,76.0,24322.36842,19.42196,-99.174559
8894,apartment,Tlahuac,0,548424.63,44.0,44.0,12575.0,19.270566,-99.004846
8897,apartment,MiguelHidalgo,0,591491.77,60.0,60.0,9945.833333,19.441879,-99.167819
8898,apartment,Coyoacan,0,1367516.0,65.0,65.0,21230.76923,19.339253,-99.182544
8899,apartment,MiguelHidalgo,0,9317173.98,210.0,210.0,44761.90476,19.401079,-99.24807
8900,apartment,Cuajimalpa,0,3925107.3,88.0,88.0,45000.0,19.35735,-99.299792
8902,apartment,AlvaroObregon,0,1486628.73,70.0,70.0,21431.42857,19.333946,-99.237631
8903,apartment,MiguelHidalgo,0,686430.5,70.0,70.0,9895.671429,19.444569,-99.168699
8905,apartment,Cuajimalpa,0,3970421.49,290.0,290.0,13816.0931,19.385472,-99.256456
8906,house,Tlalpan,0,2237751.82,105.0,105.0,21506.47619,19.29625,-99.128215
8907,apartment,Iztacalco,0,622913.44,65.0,65.0,9670.769231,19.403155,-99.074139
8908,apartment,Iztapalapa,0,644272.56,60.0,60.0,10833.33333,19.359004,-99.092622
8909,apartment,GustavoAMadero,0,608167.95,89.0,89.0,6895.730337,19.501052,-99.093589
8912,house,AlvaroObregon,0,1139596.67,150.0,150.0,7666.666667,19.39632,-99.196831
8916,apartment,BenitoJuarez,0,1466611.4,386.0,386.0,3834.196891,19.392185,-99.135357
8917,apartment,Tlalpan,0,480737.36,65.0,65.0,7463.476923,19.281996,-99.164753
8918,apartment,Coyoacan,0,1633745.61,60.0,60.0,27477.66667,19.348122,-99.125716
8919,apartment,Cuauhtemoc,0,1113170.91,90.0,90.0,12481.47778,19.451496,-99.153453
8920,apartment,Tlahuac,0,1624738.6,122.0,122.0,13435.91803,19.2990233,-99.0436467
8921,house,AlvaroObregon,0,3266003.48,350.0,350.0,9414.391429,19.344292,-99.233728
8922,apartment,MiguelHidalgo,0,3666528.8,60.0,60.0,61666.66667,19.445073,-99.189479
8925,apartment,VenustianoCarranza,0,741233.2,47.0,47.0,15914.89362,19.439562,-99.096468
8926,apartment,Tlalpan,0,8224915.85,250.0,250.0,33200.0,19.303049,-99.203224
8927,apartment,BenitoJuarez,0,1694932.67,90.0,90.0,19000.0,19.377171,-99.188503
8928,apartment,MiguelHidalgo,0,1957597.7,95.0,95.0,20789.47368,19.443178,-99.20237
8930,apartment,Cuauhtemoc,0,4954768.48,111.0,111.0,45045.04505,19.418005,-99.146006
8931,apartment,Iztapalapa,0,505386.27,66.0,66.0,7727.272727,19.361468,-99.083751
8934,apartment,Tlalpan,0,432159.7,55.0,55.0,7929.181818,19.281164,-99.20237
8940,house,GustavoAMadero,0,1080233.65,160.0,160.0,6813.09375,19.456919,-99.105499
8941,house,Coyoacan,0,2031455.11,345.0,345.0,5942.028986,19.335148,-99.139389
8942,apartment,AlvaroObregon,0,752867.01,80.0,80.0,9496.75,19.365917,-99.196977
8943,house,Tlalpan,0,3894448.13,300.0,300.0,13100.0,19.301835,-99.206377
8944,house,AlvaroObregon,0,1375287.11,350.0,350.0,3965.262857,19.343257,-99.223306
8945,apartment,BenitoJuarez,0,3131413.62,115.0,115.0,27478.26087,19.380644,-99.179176
8948,apartment,Cuajimalpa,0,13381047.76,480.0,480.0,28125.0,19.390415,-99.254997
8949,apartment,MiguelHidalgo,0,5450245.5,120.0,120.0,45833.33333,19.399108,-99.181618
8952,house,GustavoAMadero,0,3171051.78,263.0,263.0,12167.30038,19.469479,-99.104805
8953,apartment,Iztacalco,0,632228.35,50.0,50.0,12760.0,19.394525,-99.071784
8954,house,Coyoacan,0,2417927.09,120.0,120.0,20333.33333,19.335348,-99.138127
8955,house,MagdalenaContreras,0,5063773.52,150.0,150.0,34066.66667,19.32761,-99.224634
8956,apartment,AlvaroObregon,0,743215.24,70.0,70.0,10714.28571,19.386852,-99.194748
8957,apartment,Azcapotzalco,0,1020682.18,75.0,75.0,13733.33333,19.472481,-99.182374
8959,house,MagdalenaContreras,0,2852720.36,100.0,100.0,28780.8,19.304898,-99.241515
8960,apartment,BenitoJuarez,0,1641408.39,70.0,70.0,23657.14286,19.393846,-99.18766
8962,house,Tlahuac,0,2576479.55,90.0,90.0,28888.88889,19.302349,-99.014275
8963,apartment,BenitoJuarez,0,1996702.08,80.0,80.0,25180.65,19.39867,-99.154329
8964,apartment,Cuauhtemoc,0,520547.8,55.0,55.0,9550.909091,19.44365,-99.141269
8965,apartment,Azcapotzalco,0,600516.84,50.0,50.0,12119.98,19.490331,-99.207579
8966,apartment,Tlalpan,0,941405.86,63.0,63.0,15079.36508,19.298168,-99.113106
8967,apartment,BenitoJuarez,0,7918711.22,234.0,234.0,34149.57265,19.394358,-99.177444
8968,apartment,GustavoAMadero,0,891362.83,64.0,64.0,14054.6875,19.470215,-99.140075
8971,apartment,BenitoJuarez,0,4098584.49,94.0,94.0,44000.0,19.400004,-99.16735
8972,apartment,Iztapalapa,0,506992.89,47.0,47.0,10882.97872,19.359004,-99.092622
8975,apartment,Cuauhtemoc,0,1684621.29,81.0,81.0,20987.65432,19.457911,-99.144234
